episode,score,target_score,sum_dones,env_done,collision
271,288.01508391202816,50.58925847575575,3,True,False
272,270.9967155240163,28.61607606802099,3,True,False
273,298.3235951587279,25.02552416516505,3,True,False
274,304.94638347113164,30.520606218627282,3,True,False
275,341.4864616998007,39.357864484676625,3,True,False
276,274.9869751828461,34.150760727687384,3,True,False
277,315.91572140477035,45.9659567156759,3,True,False
278,281.5702196182316,47.531867142294026,3,True,False
279,-51.80925747136074,46.47854132351983,-2,False,True
280,305.6250385963905,29.39982723340986,3,True,False
281,268.0200302920383,42.71357891692248,3,True,False
282,43.119017530853796,48.198072354285955,1,False,True
283,328.0656939543596,26.084990240880927,3,True,False
284,303.50864728154687,58.19738332670656,3,True,False
285,-33.27044036074369,30.583386960478563,-1,False,True
286,-52.261990994089096,5.606131916453048,-2,False,True
287,262.49615979494104,38.09065538449959,3,True,False
288,284.8729508764325,28.74713446113083,3,True,False
289,268.169598853183,39.38982496541929,3,True,False
290,304.8886156560309,39.90866361401968,3,True,False
291,359.61155350185425,55.65527836340677,3,True,False
292,-43.03480484684564,34.06757105376086,0,False,True
293,298.9520675326745,39.737560312586275,3,True,False
294,277.87617359127324,38.45619987945401,3,True,False
295,355.73077259470296,52.00819552132152,3,True,False
296,303.91147550241624,20.540892341900946,3,True,False
297,270.1099522935217,32.07429784916534,3,True,False
298,271.03938798698414,28.096090292681644,3,True,False
299,269.41422592721585,35.22997219724056,3,True,False
300,291.4627994326363,29.09974523276768,3,True,False
301,264.0514704564654,39.13389030767304,3,True,False
302,267.08179501462035,26.13483598697868,3,True,False
303,272.2799985043435,22.290800822671248,3,True,False
304,296.32703720349673,24.159482099202496,3,True,False
305,-38.9022824027911,30.201839739826955,-2,False,True
306,-35.69871719638405,27.42135698542776,-2,False,True
307,-82.12389407165045,35.79408022010407,-2,False,True
308,9.024173902247185,26.562820285074686,-1,False,True
309,300.69109454559924,57.40270537744728,3,True,False
310,291.82966285356434,32.82036384369718,3,True,False
311,-41.58718993838119,30.949438971112134,0,False,True
312,295.60805411050694,52.22375438275119,3,True,False
313,307.7314706454769,46.789705315208124,3,True,False
314,278.21760393880703,46.95405479228171,3,True,False
315,300.971270797232,43.274458262926395,3,True,False
316,-54.15761690622463,40.843099994257734,-2,False,True
317,318.26334682668073,46.30069685792941,3,True,False
318,284.59601493966227,46.61300444602834,3,True,False
319,332.46630026369064,52.76874877335291,3,True,False
320,368.62386774661854,44.30833750161191,3,True,False
321,290.1872055845511,48.19586688258517,3,True,False
322,296.0763302899089,42.78304783828222,3,True,False
323,313.12475258013296,41.14228070574961,3,True,False
324,281.59948141966447,45.42602649441671,3,True,False
325,-35.55297842477512,38.86289400846448,0,False,True
326,298.9672387725613,29.987978744944197,3,True,False
327,284.9141025985075,42.98191284148827,3,True,False
328,281.17725670209046,33.75761823046942,3,True,False
329,302.12521151672047,58.07049213608168,3,True,False
330,-89.28457716331143,17.26787518103696,-2,False,True
331,-41.79694685321287,26.916498441929342,1,False,True
332,285.00166123955546,34.84331555741384,3,True,False
333,340.66904269832753,55.05417996353158,3,True,False
334,317.7992023221895,36.10678013971137,3,True,False
335,264.9802199579289,42.42355629749034,3,True,False
336,290.8737695509909,46.190438502572,3,True,False
337,274.6435412429811,40.61870431167857,3,True,False
338,311.55720090661464,30.69035015340972,3,True,False
339,350.95328230464804,44.249707273601864,3,True,False
340,290.89381584026796,32.094856020092685,3,True,False
