episode,score,target_score,sum_dones,env_done,collision
0,289.63037833769226,33.71101661311547,3,True,False
1,294.00471031853345,34.09245175840242,3,True,False
2,277.3358495278781,21.28932910528548,3,True,False
3,293.6903945263738,50.44789836672406,3,True,False
4,304.7466142219905,47.18216440496475,3,True,False
5,302.2169014723252,38.185444841373446,3,True,False
6,288.7401002349874,37.45155401350945,3,True,False
7,301.40390829771013,29.664612860284954,3,True,False
8,285.5478455098994,33.31733608262005,3,True,False
9,289.54909555776226,35.800625522932336,3,True,False
10,343.841393554997,44.94115408464703,3,True,False
11,314.0838527834235,38.525614574418334,3,True,False
12,282.8335612640894,31.439421599097102,3,True,False
13,308.1403536923635,39.32755469480391,3,True,False
14,335.28694467493347,46.83034610844426,3,True,False
15,-45.54248095767723,39.92161139243458,-1,False,True
16,291.57838544066277,45.637326784257134,3,True,False
17,315.93113947356557,40.20505743266576,3,True,False
18,297.0994402107216,37.709246195587866,3,True,False
19,308.11856968122265,36.624575105289296,3,True,False
20,318.02615105775,43.05038474001724,3,True,False
21,369.3994148962855,49.13109590832179,3,True,False
22,-44.89682456216759,14.758006686495843,-1,False,True
23,295.0122356692515,51.87120497319707,3,True,False
24,278.8643315955411,19.19899908495955,3,True,False
25,308.22538012798816,39.50070031160358,3,True,False
26,320.0643211217721,48.52548691346575,3,True,False
27,325.3107142162771,32.716746349595326,3,True,False
28,294.2297074524983,33.45332005597694,3,True,False
29,287.79581002708477,26.05453000159085,3,True,False
30,308.9322659590078,32.88832682937764,3,True,False
31,312.91032124931326,52.82874737511567,3,True,False
32,284.9268810637344,37.44020790218938,3,True,False
33,313.98336047071166,36.58887499499513,3,True,False
34,285.5709830091793,28.26250846784602,3,True,False
35,291.3793691347509,27.95610850745972,3,True,False
36,355.23733807070874,47.47841953530783,3,True,False
37,338.99966731771383,49.65803992025966,3,True,False
38,323.03633864242045,45.83588037823561,3,True,False
39,291.6290335771721,41.69340736908575,3,True,False
40,289.98956879787397,37.053609799833886,3,True,False
41,288.492019310411,37.51010631003296,3,True,False
42,331.98230507367634,51.15956389124068,3,True,False
43,295.6533636665235,33.77731107247771,3,True,False
44,315.86302116825857,51.29063841788005,3,True,False
45,293.405182909569,42.29541983546384,3,True,False
46,292.60274831284914,47.07784801141807,3,True,False
47,336.74996163063753,49.69623172219452,3,True,False
48,318.2216948665776,28.649425943050975,3,True,False
49,340.4685148985516,34.75304133280457,3,True,False
50,284.9427385911579,25.228880065819883,3,True,False
51,335.5927358383012,46.82237712478377,3,True,False
52,332.7082655973825,48.62786917456553,3,True,False
53,291.9319654026225,33.842956721667726,3,True,False
54,357.01492087548513,43.65755155880392,3,True,False
55,290.83264768761927,41.83595316019449,3,True,False
56,-51.247927264500404,58.84573325082631,-1,False,True
57,327.60510482339447,37.42166841614347,3,True,False
58,288.27496616182043,43.91843113759749,3,True,False
59,293.8537873622249,48.14336024263978,3,True,False
60,322.0649197462369,49.454876128561985,3,True,False
61,303.3008559128682,35.30070936095674,3,True,False
62,292.1445227115166,34.933163928848,3,True,False
63,295.80469497044186,40.858550412632006,3,True,False
64,311.4252798440838,47.22701310946851,3,True,False
65,338.14921743187733,49.687077800224664,3,True,False
66,309.8238061678887,51.99018288142389,3,True,False
67,344.25776995663296,41.569328540460496,3,True,False
68,300.7849574385612,54.34361399149074,3,True,False
69,287.5629924553105,27.877554826316594,3,True,False
70,307.80548126084534,49.39837733941203,3,True,False
71,310.33016054196946,48.86236543213364,3,True,False
72,-113.87835152506409,13.341417542529602,-2,False,True
73,310.45464678872213,36.41789686528142,3,True,False
