episode,score,target_score,sum_dones,env_done,collision,steps
71,221.88673720686424,98.6834294058789,1,False,False,201
72,7523.0330017615315,56.33135942524507,2,False,True,108
73,30269.805085539916,101.17753622704294,3,True,False,201
74,32651.441962900317,89.51145849220381,3,True,False,201
75,33162.93943805876,74.84263912949264,3,True,False,201
76,28622.458552788703,70.93068340750713,3,True,False,183
77,25387.30863902988,108.00541252790194,3,True,False,180
78,37995.043552228635,106.68663922147888,3,True,False,201
79,8165.549985995467,61.97920897830356,3,True,False,79
80,-62.66788050272381,0.8014252048766517,-2,False,True,7
81,1689.8842335803074,66.98554143076835,3,True,False,116
82,22334.90948810046,96.72810762990316,3,True,False,201
83,28877.77836783248,106.73184182882889,3,True,False,201
84,26689.227605072843,114.56686260826467,3,True,False,201
85,21193.445429741056,108.63252209821029,3,True,False,201
86,35762.63456695923,116.63862956638803,3,True,False,191
87,-46.4621311572449,51.48056958790975,-1,False,True,57
88,25.88737284742507,61.58117543769361,0,False,True,83
89,14488.645652729563,81.92259304078569,2,False,True,111
90,15657.032658791977,92.89926519356396,3,True,False,198
91,10853.367900976165,24.788110027102395,2,False,True,97
92,-13.393972074635826,30.47868649944563,1,False,True,80
93,7203.429879722377,89.35849920255941,3,True,False,102
94,35691.2274611098,111.61711614312215,3,True,False,201
95,36045.57848882841,89.85597801824423,3,True,False,201
96,28603.683926969858,97.56412568895955,3,True,False,201
97,35811.03873105834,69.30851144726859,3,True,False,201
98,27585.90765408021,96.27289379064204,3,True,False,201
99,-104.96876188668135,12.60349659534529,-2,False,True,22
100,36571.250025825255,117.7274178401697,3,True,False,201
101,404.109608317565,37.901734034239276,3,True,False,41
102,-93.56260790216758,51.686063726801514,-1,False,True,91
103,28886.67327450186,122.0484963681238,3,True,False,201
104,35097.955986532426,65.57353165837475,3,True,False,201
105,-56.021872246015946,20.822680678995916,-1,False,True,21
106,5804.92262767484,63.20305830087308,3,True,False,142
107,119.83301164075624,114.63545828072667,2,False,False,201
108,-72.27655148196426,29.328704210876467,-1,False,True,156
109,32751.02751119294,114.88812139151183,3,True,False,201
110,25344.02608999645,59.30433325193351,2,False,True,174
111,-30.451642724349586,31.646512062074496,1,False,True,48
112,40319.654321712114,24.27193062270652,3,True,False,201
113,24272.478669773078,113.27182790426797,3,True,False,201
114,35637.30073845518,92.37437363764982,3,True,False,201
115,16876.94036938131,76.58209566706219,3,True,False,130
116,4998.534730790916,68.78118065185409,3,True,False,201
117,-59.910273618432996,71.72281399782318,-1,False,True,113
118,5259.661128208225,88.19326438527212,3,True,False,103
119,29096.258032168524,95.38385522568352,3,True,False,201
120,7745.438314297991,66.68131287349385,2,False,True,94
121,-44.01646508900144,32.57031597793462,0,False,True,43
122,-3.35612737836378,57.965077627550244,-2,False,True,124
123,13777.731719264359,59.078100585037404,2,False,True,114
124,1898.3379875117212,47.36536121306981,3,True,False,78
125,15089.45294122919,115.73858415181674,3,True,False,199
126,4537.665329078803,58.990148680560566,3,True,False,75
127,-34.79000738815571,35.41961121867286,-2,False,True,79
128,-90.972919274998,14.104493327408697,-1,False,True,56
129,30237.653968098868,35.378141418778554,3,True,False,201
130,20892.12623031537,108.08443035022366,3,True,False,201
131,206.263621271328,84.46545573338923,1,False,False,201
132,201.6028472922217,59.46808907355292,2,False,False,201
133,-45.25521335967331,38.66947404513309,-2,False,True,21
134,27620.33971170842,88.50513140784662,3,True,False,201
135,26288.858117460328,115.25278871477997,3,True,False,201
136,25194.80122823444,57.15271673265731,3,True,False,201
137,34119.51460666526,73.55308330078863,3,True,False,201
138,30190.7439238331,40.81961727608037,3,True,False,201
139,4546.2493233993655,61.750466145653995,3,True,False,83
140,32955.20201559365,117.31377069598214,3,True,False,201
141,33972.78736915661,109.1402599048378,3,True,False,201
142,-57.717269715757915,14.12835785123752,-1,False,True,18
143,7032.853631547057,70.80454621957483,2,False,True,98
144,30551.87409554145,124.63923723655871,3,True,False,201
145,32261.221207148676,101.87447178384431,3,True,False,201
146,12366.870248266632,58.97272058060405,2,False,True,130
147,-54.15471339395762,79.66548073611361,-1,False,True,110
148,-59.64070136321551,36.43239484501737,-2,False,True,53
149,12030.006022047613,72.41564562957268,3,True,False,116
150,-9.325818311757054,31.345985191410804,0,False,True,78
151,34620.79115914792,104.25293154407082,3,True,False,201
152,8397.092661095065,71.94407673722411,3,True,False,125
153,22463.385649186643,91.52298433753126,3,True,False,175
154,31061.501005749622,105.60147197999635,3,True,False,201
155,3380.491178210691,49.68197634960105,2,False,True,90
156,-29.32945147221521,51.626418324827895,-1,False,True,41
157,746.6564248616592,64.33728687420185,2,False,True,88
158,-14.4671677978437,44.75217380771284,-2,False,True,71
159,31061.938994663342,95.57127900196423,3,True,False,201
160,5507.25035989981,52.59951624786986,3,True,False,77
161,10643.106591726728,53.678165278065585,3,True,False,124
162,15654.02426669144,83.16703129238135,3,True,False,137
163,22485.565526509425,74.60445434728764,2,False,True,141
164,24313.88056255786,106.09434127963483,3,True,False,201
165,25429.425666003135,110.0941358244231,3,True,False,201
166,30587.290021574507,95.35119011521138,3,True,False,201
167,33442.3422050501,83.79446545163167,3,True,False,201
168,5170.50254901479,96.3450252777865,3,True,False,185
169,-60.79733650289499,2.3657868460331635,-1,False,True,6
170,26366.993099337134,107.2937205871802,2,False,True,166
171,8930.914252554081,53.71210640350714,2,False,True,86
172,-17.616034287397724,54.4721790154448,-2,False,True,107
173,33299.51401121096,110.54244844567776,3,True,False,201
174,29304.410104056948,52.83386888179481,3,True,False,201
175,-1.4084174552602775,68.2818923041676,-1,False,True,128
176,15774.16619526684,89.89443707686003,3,True,False,169
177,33237.192141367435,123.22702731705186,3,True,False,201
178,18104.346752415786,59.12649981405051,3,True,False,131
179,14378.018777794501,123.6154448303666,3,True,False,201
180,-8.666017554989795,-6.767610437290564,-1,False,True,3
181,-38.323384153477065,22.695672255624217,-2,False,True,111
182,26008.23799670008,114.27720164094652,3,True,False,201
183,15464.16248850548,47.13702372218529,2,False,True,137
184,11807.952623554187,80.38474103741243,3,True,False,113
185,30703.230437145256,66.56348822358378,3,True,False,201
186,49.66591093266043,48.9458882694061,0,False,True,101
187,9175.657105643275,59.555565977458016,3,True,False,126
188,-39.83704163982455,21.763317421161098,-1,False,True,32
189,6699.56244273124,53.40347061125789,3,True,False,75
190,18346.292359417013,79.05967438192292,3,True,False,175
191,14947.219589411972,61.53516526964188,3,True,False,142
192,-59.1178520101021,6.090098318699955,-1,False,True,6
193,-48.37168348000695,23.58514421613483,0,False,True,14
194,6579.272816727718,90.32657968557166,2,False,True,142
195,-51.886757214273416,21.943526212041963,-1,False,True,22
196,-68.31158966458365,50.22856437340805,-1,False,True,67
197,37558.80294316753,86.85926013796272,3,True,False,201
198,36110.3751022161,97.7136820234217,3,True,False,201
199,-117.58533707755527,11.60466580393325,-1,False,True,106
200,-25.37856010433198,65.7704562263571,-2,False,True,79
201,33023.49807914087,108.4766947638892,3,True,False,201
202,-36.36644376634665,68.47907656885606,-2,False,True,90
203,35.751799456470245,24.84057857113989,0,False,True,106
204,13.694425108750352,50.839383278983675,-1,False,True,65
205,-9.236150110481038,-6.991758826650111,-1,False,True,3
206,32475.780993926364,106.04727101112307,3,True,False,201
207,26087.624133878544,69.75855826662993,2,False,True,147
208,222.50746877292073,114.13379082702173,3,True,False,201
209,-10.98727479665924,-9.232181202433313,-1,False,True,3
210,-8.84615127042936,42.654987684829536,-1,False,True,65
211,-31.324444226250094,44.25754911880287,-2,False,True,78
212,29808.66680192101,108.74221488351286,3,True,False,201
213,34904.81725855064,93.69874155999393,3,True,False,201
214,-67.62189523645935,42.10194217961618,-2,False,True,64
215,17413.840626878155,114.83166116121924,3,True,False,197
216,34853.183851700356,100.0275213795159,3,True,False,201
217,533.0280708320638,60.284976471833396,3,True,False,147
218,-36.678738400745914,36.7874677258834,-1,False,True,69
219,2587.917402463415,37.688092008373076,3,True,False,63
220,1901.8911802223574,78.60360981040809,3,True,False,68
221,5338.739156394921,94.12681013156373,3,True,False,133
222,24822.238503597207,108.1464121821447,3,True,False,201
223,1409.2539228424282,48.98180001184452,3,True,False,99
224,-62.23841628942211,4.6639146643529905,-2,False,True,11
225,22212.58593146231,85.41548021513522,3,True,False,183
226,-62.025308254045626,1.0537250425816205,-1,False,True,7
227,29200.439315325657,87.41309977143517,3,True,False,178
228,20408.00159006173,107.2254016316233,3,True,False,201
229,3626.3215222080935,39.16912325386343,2,False,True,72
230,35645.848106982856,95.2806422444715,3,True,False,201
231,23333.57743234817,96.3786748513679,3,True,False,201
232,-22.80224028565206,55.901144625066905,-1,False,True,97
233,-30.01371516577884,19.09521529640411,0,False,True,42
234,13776.079897182262,87.73696195098408,3,True,False,159
235,2907.5444306429667,39.489792653964805,2,False,True,73
236,-84.243534845709,47.59753834590391,-2,False,True,58
237,21276.61647522584,67.16307852498956,3,True,False,171
238,181.07286658162352,66.19499829925415,2,False,False,201
239,29027.194279540094,62.96648243550484,3,True,False,201
240,26001.599198861197,93.82903065504163,3,True,False,201
241,-74.09364287936977,35.152248078820044,-1,False,True,70
242,33223.44624409063,108.44157461792305,3,True,False,201
243,-104.6248446505951,34.080787419780414,-2,False,True,48
244,535.9715118145057,49.18156101536025,3,True,False,99
245,27077.615772094345,68.42298533450844,3,True,False,201
246,32220.75744895905,74.42988604757882,3,True,False,201
247,215.17872780524493,129.65717158997023,2,False,False,201
248,-58.02564743818138,11.120486364641746,-2,False,True,14
249,17643.74651370446,50.792728363818675,3,True,False,145
250,20692.980694687223,49.68345539531242,3,True,False,139
251,28732.041092622083,86.92948363256582,3,True,False,183
252,117.5938401269163,72.14011559782934,1,False,True,187
253,24324.20322913293,85.64736710966989,3,True,False,201
254,13299.800320817581,46.525188447506345,2,False,True,103
255,31791.020013554218,89.44835350178052,3,True,False,191
256,34904.7608421394,104.28310008248403,3,True,False,201
257,16175.352446026583,52.77660274036525,3,True,False,109
258,36082.204866137356,65.3176840217328,3,True,False,201
259,2808.176524958493,48.46154019496244,3,True,False,78
260,-23.94637947038565,54.81009739946141,-1,False,True,74
261,-78.00336660376551,15.947775918954523,-1,False,True,38
262,12084.979153747883,70.80071845936476,3,True,False,127
263,22879.947626910132,103.75107280486498,3,True,False,201
264,24898.851965495236,93.34832683818122,2,False,True,180
265,-114.03002864175876,9.197135932193556,-2,False,True,25
266,13933.91874974114,32.076313810119466,3,True,False,100
267,-19.803231394160967,39.900617010103694,0,False,True,59
268,-61.66595321882291,3.937241203183558,-2,False,True,12
269,35291.499027516424,105.26249648234034,3,True,False,201
270,-62.12756539106762,47.32655370281848,-1,False,True,80
271,-103.13907947428478,34.205097678357795,-1,False,True,118
272,21007.2573575468,87.28582448967884,3,True,False,162
273,31972.438311335838,100.08943658357076,3,True,False,201
274,32706.68684165074,74.78222199449222,3,True,False,201
275,3637.6947520169997,111.1544322280033,3,True,False,201
276,-59.80717919210871,47.361422654519636,-1,False,True,67
277,15124.14984758135,65.71097182992882,3,True,False,201
278,3793.4776218470074,48.45212462718427,3,True,False,93
279,6546.694327172665,63.55978518217005,2,False,True,90
280,518.6901104015669,56.29918795865979,3,True,False,193
281,23962.591500254308,86.41535877814488,3,True,False,201
282,30818.272483624136,78.53565608354127,3,True,False,201
283,28125.078685253327,112.18634065885163,3,True,False,201
284,-54.27976891602782,57.36994551867069,-2,False,True,64
285,40175.51312560538,103.83165695163922,3,True,False,201
286,35294.42159676959,95.97312902717891,3,True,False,197
287,24554.001734673282,105.72355474972787,3,True,False,201
288,-61.75378050191398,26.5878456292187,-1,False,True,69
289,-27.828901569038223,37.59817628284648,-1,False,True,48
290,6898.555866605938,80.33840400204735,3,True,False,110
291,5843.696613130418,78.3837004177928,2,False,True,120
292,4835.341507897936,63.3201124152815,3,True,False,123
293,33965.57154241635,100.6533550174311,3,True,False,201
294,-58.548503213176964,5.4244018839020685,-1,False,True,6
295,468.2808235184625,36.67760001537832,2,False,True,45
296,30688.295256068264,69.46099200169017,3,True,False,201
297,28186.922818341736,115.76942030663766,3,True,False,201
298,29121.97836853522,101.16632155147101,3,True,False,201
299,19991.97201954319,120.09313558613216,3,True,False,201
300,139.52628833001117,68.65346100615005,1,False,False,201
301,30804.817745882003,97.14263518883722,3,True,False,201
302,31491.34143819681,90.11686430404586,3,True,False,201
303,-55.624585114519526,62.48824447657762,-1,False,True,56
304,-58.88080423905807,5.053194377415405,-2,False,True,8
305,-14.974092000885904,38.026177695468526,-2,False,True,122
306,-11.112620000104421,43.205912953909774,-1,False,True,47
307,20869.166574829313,70.0037642290228,2,False,True,160
308,18394.89324251591,31.831040746045346,3,True,False,180
309,33851.470752801964,22.33865370252629,3,True,False,201
310,5268.298796400813,50.88204845323977,3,True,False,201
311,10.346483376184757,24.18906245508091,-1,False,True,71
312,24400.868979976713,68.17115880236182,3,True,False,174
313,9458.63103289264,45.38619172011544,2,False,True,99
314,21865.384481070865,77.71275629538114,3,True,False,201
315,26161.582467696448,95.93161659303584,3,True,False,201
316,1935.5667214091764,52.63301888415857,2,False,True,71
317,-13.345567574086402,45.29924515889803,-1,False,True,81
318,33707.659094880786,94.35149205526538,3,True,False,201
319,32868.49222199208,63.278708780727,3,True,False,201
320,12740.83401814027,60.40122658639194,3,True,False,113
321,28991.433741106313,76.37979938671853,2,False,True,187
322,11186.460859305158,70.20801957064842,2,False,True,171
323,-54.28485739606748,24.793678884796357,0,False,True,25
324,-11.124112173157371,50.37196702770067,-1,False,True,74
325,33707.0935643852,110.96294181824022,3,True,False,201
326,27203.13025524029,110.59850017639639,3,True,False,201
327,10338.627169570953,64.86292706071603,3,True,False,121
328,33244.29248327942,105.6450560905681,3,True,False,201
329,31015.280635721323,85.00225716288504,3,True,False,201
330,11141.659246702528,55.17464686795636,2,False,True,98
331,-23.22561658781664,30.00148285888155,-1,False,True,41
332,-120.26064913837187,7.010335454904126,-2,False,True,12
333,-72.76751521693336,37.87819365442872,-2,False,True,65
334,0.022471970574898137,42.52379902196089,0,False,True,71
335,18164.882320567576,63.57064911762977,2,False,True,171
336,-23.99655017836764,27.486240270311097,0,False,True,37
337,-16.894998839719932,31.652224170034373,-1,False,True,44
338,13496.696684629094,88.5914049131898,3,True,False,201
339,152.64699375627433,75.67566324986473,2,False,False,201
340,40957.892020148465,104.9394720846475,3,True,False,201
341,30558.876932539562,108.74498854605278,3,True,False,201
342,33483.89696068424,105.62662251497409,3,True,False,201
343,23553.242618184537,99.2861747608664,3,True,False,201
344,3878.506064132743,43.16087005041207,3,True,False,78
345,-49.05835375275102,37.86476676223294,-1,False,True,54
346,14057.324182915589,82.75483613325557,3,True,False,156
347,20515.304315406185,112.88471751771813,3,True,False,155
348,20502.753638227954,82.97381829775236,3,True,False,163
349,1146.8369443106378,56.613611705173305,3,True,False,54
350,-55.30484052000776,15.71320182592642,-1,False,True,26
351,17855.0910748074,65.55082807016251,3,True,False,145
352,117.7376627598641,87.76231945426552,-1,False,True,147
353,21893.491575543052,113.47480635426618,3,True,False,201
354,3812.3273252355098,52.137693285048975,3,True,False,74
355,34972.66745022,93.85489812605749,3,True,False,201
356,15671.609854247428,90.25524187639863,3,True,False,131
357,33614.12662264922,56.86405039639678,3,True,False,201
358,35613.115076498325,118.09960277104325,3,True,False,201
359,32978.44666318429,106.62417515493384,3,True,False,201
360,14.217729418247579,43.04289371485772,0,False,True,61
361,2127.6620955836065,54.968729753115916,3,True,False,81
362,-24.654353502382016,29.724760873704323,1,False,True,45
363,8945.686851682372,88.19715397662935,3,True,False,120
364,34635.904269492086,72.84739772008734,3,True,False,201
365,35028.610256436485,82.73196503474752,3,True,False,201
366,15390.39875122599,44.9729975208711,3,True,False,136
367,-53.99411627362824,12.053249149859052,-1,False,True,32
368,34388.646327355265,127.60740152670404,3,True,False,201
369,4342.263893515195,64.16097327425952,3,True,False,76
370,4.088299670013235,26.848478074644916,-1,False,True,90
371,17408.951652295917,85.60570422759753,3,True,False,139
372,33216.39563716107,98.5057835079556,3,True,False,201
373,24680.700074007174,81.57543481464695,3,True,False,162
374,33456.78881174818,99.23271178482116,3,True,False,201
375,234.42174369202903,67.47890045255102,2,False,False,201
376,29780.534043908603,95.78357973190221,3,True,False,201
377,5304.110485965481,58.531181503014395,2,False,True,99
378,29380.276346509694,66.41384652001106,3,True,False,169
379,20912.345016660547,38.146970425244284,3,True,False,165
380,27579.21169820971,100.35440035624083,3,True,False,183
381,36661.65332001136,97.16411409940278,3,True,False,201
382,23718.65908526665,57.8468216324146,3,True,False,201
383,4837.361725413357,63.73928371989426,3,True,False,153
384,22309.692048586276,96.91515403780353,2,False,True,201
385,31505.185553654723,75.15385037549014,3,True,False,201
386,-0.7711454112810827,70.31586584407002,-1,False,True,142
387,17583.859810862396,85.16518346194376,3,True,False,127
388,1951.1566494122399,46.010844672369004,2,False,True,69
389,12068.865126471095,37.27083562322461,3,True,False,100
390,21151.98753409356,46.229976686214215,3,True,False,201
391,31741.907606812507,97.86506241322189,3,True,False,201
392,-19.809625767355776,34.76106704669768,0,False,True,41
393,-38.07667887726116,23.73954422898331,-1,False,True,98
394,11620.14832537571,65.3498538943878,3,True,False,162
395,-81.34690591889733,39.49411745148799,-2,False,True,46
396,4623.667656196055,58.43535445525859,2,False,True,101
397,25279.510551403502,86.48532980736378,3,True,False,201
398,12514.744560640213,54.39429176930598,3,True,False,114
399,32756.720696551576,99.43937792857727,3,True,False,201
400,17150.217180569118,55.85407930277683,2,False,True,108
401,31155.01897407495,81.55742179868918,3,True,False,201
402,3592.8804405964515,56.72001046651596,3,True,False,80
403,-83.8121084339556,25.4035281220823,-1,False,True,96
404,44.04711257010108,63.72236934262855,-1,False,True,169
405,32922.640573022596,97.84255626697895,3,True,False,201
406,75.2860297500252,64.23311796037981,0,False,True,183
407,26237.41602455633,56.3200116165929,3,True,False,201
408,21758.96000183738,65.802325845318,2,False,True,181
409,36808.87998515602,116.06932894401879,3,True,False,201
410,34902.09890128747,119.58745519180607,3,True,False,201
411,7753.38531225492,76.82174849586363,2,False,True,94
412,29946.88631437171,60.97427069740634,2,False,True,172
413,-45.31054938357924,29.72008260026377,0,False,True,19
414,33105.90440470548,63.03405822305464,3,True,False,201
415,-6.211453846748519,41.28398251665192,-1,False,True,73
416,31153.094343236127,96.62991908694694,3,True,False,190
417,-68.59648147394506,11.96776257887515,-1,False,True,36
418,11791.92527230807,87.39297898590156,3,True,False,115
419,10872.621859100454,70.58315136195552,2,False,True,194
420,20711.92369120988,71.37210376368984,3,True,False,141
421,30818.397120466187,119.66433207586343,3,True,False,201
422,-73.39874939301443,13.207869676789283,-1,False,True,35
423,138.31329928279118,87.53134711780876,-1,False,True,171
424,-38.745982966537255,23.06829861379279,0,False,True,44
425,16604.737225500496,75.45216140954236,3,True,False,122
426,5265.753086273581,55.338735553415866,3,True,False,78
427,4116.104315686534,67.36563263485871,2,False,True,75
428,25709.442204342955,85.23175121170371,3,True,False,201
429,6968.448083429586,61.60756391490292,3,True,False,107
430,-33.52163585768456,45.27222424068983,0,False,True,70
431,-61.56159763235443,2.4807017693071702,-2,False,True,8
432,28393.62800169481,105.07775367904839,3,True,False,201
433,34401.263457520545,94.1073417884492,3,True,False,201
434,29624.343510183444,96.34595517911569,3,True,False,201
435,28387.9071771669,72.43931589419553,3,True,False,201
436,31250.781818321262,90.49223465727825,3,True,False,201
437,8626.810107715408,78.78942432292511,3,True,False,201
438,220.55834207147333,80.31883205104114,2,False,False,201
439,7677.013820298673,105.22539338267872,3,True,False,201
440,-78.12409496852001,31.565197029401,-1,False,True,36
441,24888.410899924704,50.73783711522775,3,True,False,201
442,38038.12711232674,119.8268950668509,3,True,False,201
443,19839.756932199238,63.6727925307688,2,False,True,117
444,127.72647084586984,21.644162505656592,0,False,True,174
445,-107.94380635762359,23.43258194003965,-2,False,True,26
446,-45.76126346490728,46.24859168770125,-2,False,True,52
447,13282.947005802576,56.1096451074204,2,False,True,118
448,-32.57890948149543,40.523047550805906,-1,False,True,50
449,-76.32229882431392,59.11156327983611,-2,False,True,48
450,4064.998805213951,65.93859544698029,3,True,False,119
451,-8.641201725761164,47.266774261561956,0,False,True,72
452,20747.310380872583,97.52267364605865,3,True,False,168
453,3822.0748348861957,84.59212574723287,3,True,False,114
454,-69.92436930114286,20.08911276679177,-2,False,True,74
455,-128.51902295390985,6.600295966937646,-2,False,True,46
456,29328.848637849158,117.96786189078466,3,True,False,201
457,20564.304383335602,23.84755930332515,3,True,False,201
458,16562.24587630523,80.46269429642442,3,True,False,201
459,-57.71499733793217,24.254767437054777,-2,False,True,30
460,31437.791480609936,53.91259814335714,2,False,True,183
461,37275.76868525764,88.29554341281462,3,True,False,201
462,28.689458679726975,37.07056057447642,1,False,True,96
463,16782.782162305142,68.35605330238657,3,True,False,201
464,32964.448376999404,119.10799908854739,3,True,False,201
465,32479.016163569715,83.65408416748585,3,True,False,201
466,15267.461259910464,69.709987962716,2,False,True,154
467,29671.00307964865,104.08672536105061,3,True,False,176
468,27427.515433960394,117.81633774343244,3,True,False,201
469,39482.827475678576,97.67335903048723,3,True,False,201
470,14379.643986956022,77.7129871406344,3,True,False,201
471,33161.24183925111,59.8137274625373,3,True,False,201
472,-76.85673922904049,56.12074497146718,-1,False,True,70
473,-12.031809829150099,43.945135543115704,-1,False,True,64
474,-5.991796385174091,48.348162860264466,-1,False,True,59
475,6352.04119474937,63.222006247959385,2,False,True,125
476,-47.09410271995807,9.260508639726634,-1,False,True,17
477,36819.65945309052,115.21730903087858,3,True,False,201
478,-14.808010435982062,41.863039463176975,-1,False,True,44
479,10370.186577874741,37.55575031607568,2,False,True,107
480,89.6470639400138,31.689430158107843,1,False,False,201
481,30310.447580989676,64.60211638816742,3,True,False,201
482,26487.101751311002,103.12675379487867,3,True,False,201
483,27680.300528639917,122.69416220630328,3,True,False,201
484,14290.866701145045,63.15111826452084,3,True,False,147
485,9910.237406166323,98.36376087012209,2,False,True,110
486,25135.031354765782,91.14469637600054,3,True,False,152
487,-53.44321051230432,30.443505839997222,-1,False,True,45
488,-54.84711857114493,23.234072770463136,-1,False,True,76
489,-34.77957590543397,15.25219725183812,0,False,True,42
490,1455.8322865089494,50.6835684575026,2,False,True,71
491,-44.073608845950204,61.60068091555024,-1,False,True,69
492,-65.38940419308317,16.395662045298327,0,False,True,32
493,-36.149894634636524,35.80578083820427,0,False,True,94
494,5479.423909526686,21.454208386028384,3,True,False,59
495,4782.504728556871,69.27214512284782,3,True,False,78
496,26913.733965086365,91.97236496237494,3,True,False,201
497,24929.528535004207,75.90180327834348,2,False,True,155
498,-14.706206442465657,77.96157360868537,-2,False,True,144
499,31763.230554298138,108.56751736465556,3,True,False,201
500,30742.256268181663,94.97484386474886,3,True,False,201
501,36107.815254582136,95.96428059002056,3,True,False,201
502,-26.949161937002643,57.73557786934106,-2,False,True,110
503,19319.023199402018,61.24465511006747,3,True,False,154
504,-81.94002857078661,61.95317943024649,-1,False,True,55
505,-9.855615943999581,56.52491404549363,-1,False,True,63
506,2398.205355841083,34.057371241577684,3,True,False,60
507,-135.8284219078368,48.34931163689596,-1,False,True,74
508,-75.45026400952813,48.98505453879896,-1,False,True,45
509,706.6383207711699,62.210975607220114,3,True,False,81
510,34828.80967944698,44.76543998268819,3,True,False,201
511,-52.87247034937172,34.10311137271299,-1,False,True,34
512,27.288928662062844,53.67246118805532,1,False,True,93
513,30421.713158417686,78.04818643057735,2,False,True,191
514,34181.98845582883,108.87028052971041,3,True,False,201
515,29625.293246508496,122.0873861860237,3,True,False,201
516,22524.355182127834,72.03875481167204,3,True,False,201
517,26.860829457526236,47.770494768720205,1,False,True,84
518,-43.17698354432086,19.086226494147464,-1,False,True,27
519,-17.081436173937703,80.83455881217405,-1,False,True,97
520,15024.36892032584,52.50568248975452,2,False,True,140
521,33866.542070389,65.60472132194903,3,True,False,201
522,34588.790773029745,60.62776396128306,3,True,False,201
523,30317.49504507156,123.56494770796323,3,True,False,201
524,-25.99764889006287,25.256864279307162,-1,False,True,92
525,6262.180410443356,69.86415629857487,3,True,False,96
